No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,season,time_of_day
41888,2014,10,12,7,7.0,-4,16.0,1031.0,NW,16.1,0,0,Autumn,Morning
41889,2014,10,12,8,4.0,-2,15.0,1032.0,NW,20.12,0,0,Autumn,Morning
41890,2014,10,12,9,3.0,1,15.0,1033.0,NE,3.13,0,0,Autumn,Morning
41891,2014,10,12,10,4.0,-3,16.0,1033.0,NE,7.15,0,0,Autumn,Morning
41892,2014,10,12,11,6.0,-1,17.0,1033.0,NE,10.28,0,0,Autumn,Morning
41893,2014,10,12,12,3.0,-3,18.0,1032.0,NE,15.2,0,0,Autumn,Morning
41894,2014,10,12,13,5.0,-3,18.0,1031.0,NW,3.13,0,0,Autumn,Afternoon
41895,2014,10,12,14,6.0,-4,18.0,1030.0,NW,8.05,0,0,Autumn,Afternoon
41896,2014,10,12,15,6.0,-4,18.0,1030.0,NW,12.07,0,0,Autumn,Afternoon
41897,2014,10,12,16,4.0,-1,16.0,1030.0,NW,13.86,0,0,Autumn,Afternoon
41898,2014,10,12,17,7.0,-4,16.0,1030.0,NW,18.78,0,0,Autumn,Afternoon
41899,2014,10,12,18,6.0,-4,16.0,1030.0,NW,23.7,0,0,Autumn,Afternoon
41900,2014,10,12,19,7.0,-1,14.0,1030.0,NW,26.83,0,0,Autumn,Evening
41901,2014,10,12,20,13.0,-1,13.0,1030.0,NW,29.96,0,0,Autumn,Evening
41902,2014,10,12,21,8.0,0,12.0,1031.0,NW,33.09,0,0,Autumn,Evening
41903,2014,10,12,22,10.0,0,10.0,1031.0,NW,37.11,0,0,Autumn,Evening
41904,2014,10,12,23,10.0,-2,10.0,1031.0,NW,40.24,0,0,Autumn,Evening
41905,2014,10,13,0,7.0,-3,8.0,1031.0,NW,42.03,0,0,Autumn,Night
41906,2014,10,13,1,5.0,-3,6.0,1031.0,NW,45.16,0,0,Autumn,Night
41907,2014,10,13,2,3.0,-3,6.0,1031.0,NW,48.29,0,0,Autumn,Night
41908,2014,10,13,3,3.0,-4,5.0,1030.0,NW,50.08,0,0,Autumn,Night
41909,2014,10,13,4,7.0,-4,5.0,1030.0,NW,51.87,0,0,Autumn,Night
41910,2014,10,13,5,9.0,-2,3.0,1030.0,NW,53.66,0,0,Autumn,Night
41911,2014,10,13,6,7.0,-2,3.0,1030.0,NE,1.79,0,0,Autumn,Night
41912,2014,10,13,7,5.0,-2,4.0,1030.0,NW,4.02,0,0,Autumn,Morning
41913,2014,10,13,8,5.0,-2,11.0,1031.0,NW,5.81,0,0,Autumn,Morning
41914,2014,10,13,9,7.0,-5,12.0,1031.0,NW,9.83,0,0,Autumn,Morning
41915,2014,10,13,10,9.0,-8,14.0,1030.0,NW,13.85,0,0,Autumn,Morning
41916,2014,10,13,11,8.0,-8,15.0,1029.0,NW,17.87,0,0,Autumn,Morning
41917,2014,10,13,12,9.0,-9,16.0,1027.0,NW,21.0,0,0,Autumn,Morning
41918,2014,10,13,13,9.0,-10,16.0,1026.0,NW,22.79,0,0,Autumn,Afternoon
41919,2014,10,13,14,8.0,-9,17.0,1025.0,cv,1.79,0,0,Autumn,Afternoon
41920,2014,10,13,15,10.0,-8,17.0,1024.0,cv,2.68,0,0,Autumn,Afternoon
41921,2014,10,13,16,10.0,-8,17.0,1023.0,SE,1.79,0,0,Autumn,Afternoon
41922,2014,10,13,17,8.0,-5,15.0,1023.0,SE,3.58,0,0,Autumn,Afternoon
41923,2014,10,13,18,13.0,1,11.0,1023.0,SE,4.47,0,0,Autumn,Afternoon
41924,2014,10,13,19,24.0,1,9.0,1023.0,SE,6.26,0,0,Autumn,Evening
41925,2014,10,13,20,35.0,2,7.0,1023.0,cv,0.89,0,0,Autumn,Evening
41926,2014,10,13,21,35.0,3,7.0,1024.0,cv,1.78,0,0,Autumn,Evening
41927,2014,10,13,22,51.0,3,6.0,1023.0,cv,2.67,0,0,Autumn,Evening
41928,2014,10,13,23,59.0,2,5.0,1023.0,cv,3.56,0,0,Autumn,Evening
41929,2014,10,14,0,61.0,3,5.0,1023.0,cv,4.01,0,0,Autumn,Night
41930,2014,10,14,1,47.0,3,5.0,1023.0,NE,0.89,0,0,Autumn,Night
41931,2014,10,14,2,42.0,2,4.0,1023.0,cv,0.89,0,0,Autumn,Night
41932,2014,10,14,3,45.0,1,4.0,1022.0,NW,3.13,0,0,Autumn,Night
41933,2014,10,14,4,47.0,0,4.0,1022.0,NW,4.92,0,0,Autumn,Night
41934,2014,10,14,5,33.0,0,3.0,1022.0,NW,6.71,0,0,Autumn,Night
41935,2014,10,14,6,20.0,0,4.0,1022.0,cv,0.89,0,0,Autumn,Night
41936,2014,10,14,7,25.0,0,4.0,1022.0,NW,1.79,0,0,Autumn,Morning
41937,2014,10,14,8,22.0,1,8.0,1022.0,NW,4.92,0,0,Autumn,Morning
41938,2014,10,14,9,17.0,0,11.0,1022.0,NW,6.71,0,0,Autumn,Morning
41939,2014,10,14,10,26.0,-1,14.0,1021.0,cv,0.89,0,0,Autumn,Morning
41940,2014,10,14,11,28.0,0,16.0,1021.0,cv,1.78,0,0,Autumn,Morning
41941,2014,10,14,12,31.0,0,18.0,1020.0,cv,3.57,0,0,Autumn,Morning
41942,2014,10,14,13,46.0,-1,20.0,1018.0,SE,4.02,0,0,Autumn,Afternoon
41943,2014,10,14,14,49.0,0,21.0,1017.0,SE,7.15,0,0,Autumn,Afternoon
41944,2014,10,14,15,37.0,0,22.0,1016.0,SE,11.17,0,0,Autumn,Afternoon
41945,2014,10,14,16,31.0,-1,21.0,1016.0,SE,15.19,0,0,Autumn,Afternoon
41946,2014,10,14,17,31.0,0,20.0,1015.0,SE,18.32,0,0,Autumn,Afternoon
41947,2014,10,14,18,54.0,0,19.0,1016.0,SE,21.45,0,0,Autumn,Afternoon
41948,2014,10,14,19,67.0,1,18.0,1016.0,SE,26.37,0,0,Autumn,Evening
41949,2014,10,14,20,75.0,2,16.0,1016.0,SE,30.39,0,0,Autumn,Evening
41950,2014,10,14,21,88.0,3,17.0,1015.0,cv,3.13,0,0,Autumn,Evening
41951,2014,10,14,22,114.0,6,10.0,1015.0,cv,4.02,0,0,Autumn,Evening
41952,2014,10,14,23,128.0,6,9.0,1015.0,cv,4.91,0,0,Autumn,Evening
41953,2014,10,15,0,141.0,6,8.0,1015.0,cv,5.8,0,0,Autumn,Night
41954,2014,10,15,1,149.0,6,8.0,1014.0,cv,6.69,0,0,Autumn,Night
41955,2014,10,15,2,149.0,5,6.0,1014.0,NW,0.89,0,0,Autumn,Night
41956,2014,10,15,3,125.0,5,6.0,1013.0,cv,0.89,0,0,Autumn,Night
41957,2014,10,15,4,92.0,5,6.0,1013.0,cv,1.78,0,0,Autumn,Night
41958,2014,10,15,5,110.0,4,5.0,1013.0,cv,2.67,0,0,Autumn,Night
41959,2014,10,15,6,89.0,4,5.0,1013.0,NW,1.79,0,0,Autumn,Night
41960,2014,10,15,7,84.0,5,7.0,1013.0,cv,0.89,0,0,Autumn,Morning
41961,2014,10,15,8,95.0,6,11.0,1014.0,NW,1.79,0,0,Autumn,Morning
41962,2014,10,15,9,62.0,5,13.0,1014.0,NE,1.79,0,0,Autumn,Morning
41963,2014,10,15,10,23.0,-2,21.0,1014.0,NW,9.83,0,0,Autumn,Morning
41964,2014,10,15,11,11.0,-2,21.0,1014.0,NW,18.77,0,0,Autumn,Morning
41965,2014,10,15,12,13.0,-2,21.0,1014.0,NW,28.6,0,0,Autumn,Morning
41966,2014,10,15,13,9.0,-2,22.0,1014.0,NW,37.54,0,0,Autumn,Afternoon
41967,2014,10,15,14,12.0,-5,23.0,1014.0,NW,48.72,0,0,Autumn,Afternoon
41968,2014,10,15,15,9.0,-8,23.0,1014.0,NW,58.55,0,0,Autumn,Afternoon
41969,2014,10,15,16,8.0,-11,22.0,1015.0,NW,67.49,0,0,Autumn,Afternoon
41970,2014,10,15,17,9.0,-9,20.0,1016.0,NW,76.43,0,0,Autumn,Afternoon
41971,2014,10,15,18,8.0,-8,17.0,1017.0,NW,85.37,0,0,Autumn,Afternoon
41972,2014,10,15,19,7.0,-11,17.0,1018.0,NW,94.31,0,0,Autumn,Evening
41973,2014,10,15,20,16.0,-9,15.0,1020.0,NW,100.12,0,0,Autumn,Evening
41974,2014,10,15,21,20.0,-8,13.0,1021.0,NW,103.25,0,0,Autumn,Evening
41975,2014,10,15,22,17.0,-6,12.0,1021.0,NE,1.79,0,0,Autumn,Evening
41976,2014,10,15,23,20.0,-3,9.0,1021.0,cv,0.89,0,0,Autumn,Evening
41977,2014,10,16,0,40.0,-1,7.0,1022.0,cv,1.78,0,0,Autumn,Night
41978,2014,10,16,1,27.0,-2,7.0,1022.0,SE,1.79,0,0,Autumn,Night
41979,2014,10,16,2,27.0,0,5.0,1022.0,cv,0.89,0,0,Autumn,Night
41980,2014,10,16,3,29.0,1,5.0,1022.0,cv,1.78,0,0,Autumn,Night
41981,2014,10,16,4,31.0,0,4.0,1022.0,cv,2.67,0,0,Autumn,Night
41982,2014,10,16,5,37.0,0,4.0,1023.0,cv,3.56,0,0,Autumn,Night
41983,2014,10,16,6,36.0,1,3.0,1023.0,cv,4.01,0,0,Autumn,Night
41984,2014,10,16,7,43.0,1,3.0,1024.0,cv,4.9,0,0,Autumn,Morning
41985,2014,10,16,8,44.0,2,10.0,1025.0,cv,5.79,0,0,Autumn,Morning
41986,2014,10,16,9,44.0,1,13.0,1025.0,cv,6.68,0,0,Autumn,Morning
41987,2014,10,16,10,25.0,1,16.0,1024.0,cv,7.57,0,0,Autumn,Morning
41988,2014,10,16,11,17.0,-5,19.0,1023.0,SE,4.92,0,0,Autumn,Morning
41989,2014,10,16,12,17.0,-6,20.0,1022.0,SE,9.84,0,0,Autumn,Morning
41990,2014,10,16,13,27.0,-6,21.0,1020.0,SE,16.99,0,0,Autumn,Afternoon
41991,2014,10,16,14,29.0,-6,21.0,1019.0,SE,24.14,0,0,Autumn,Afternoon
41992,2014,10,16,15,29.0,-6,22.0,1018.0,SE,31.29,0,0,Autumn,Afternoon
41993,2014,10,16,16,36.0,-5,21.0,1018.0,SE,38.44,0,0,Autumn,Afternoon
41994,2014,10,16,17,59.0,-4,20.0,1018.0,SE,44.25,0,0,Autumn,Afternoon
41995,2014,10,16,18,59.0,-2,15.0,1018.0,SE,47.38,0,0,Autumn,Afternoon
41996,2014,10,16,19,57.0,-1,15.0,1018.0,SE,50.51,0,0,Autumn,Evening
41997,2014,10,16,20,55.0,-1,13.0,1018.0,SE,53.64,0,0,Autumn,Evening
41998,2014,10,16,21,60.0,0,13.0,1018.0,SE,55.43,0,0,Autumn,Evening
41999,2014,10,16,22,70.0,3,9.0,1018.0,cv,0.89,0,0,Autumn,Evening
42000,2014,10,16,23,80.0,3,8.0,1018.0,SE,1.79,0,0,Autumn,Evening
42001,2014,10,17,0,85.0,3,8.0,1018.0,cv,0.89,0,0,Autumn,Night
42002,2014,10,17,1,88.0,3,8.0,1017.0,cv,1.78,0,0,Autumn,Night
42003,2014,10,17,2,91.0,2,5.0,1017.0,NW,0.89,0,0,Autumn,Night
42004,2014,10,17,3,98.0,4,6.0,1017.0,cv,0.45,0,0,Autumn,Night
42005,2014,10,17,4,103.0,4,5.0,1016.0,NW,0.89,0,0,Autumn,Night
42006,2014,10,17,5,101.0,3,4.0,1017.0,NW,2.68,0,0,Autumn,Night
42007,2014,10,17,6,98.0,3,6.0,1016.0,NW,3.57,0,0,Autumn,Night
42008,2014,10,17,7,99.0,4,6.0,1017.0,cv,0.89,0,0,Autumn,Morning
42009,2014,10,17,8,95.0,5,9.0,1017.0,NW,0.89,0,0,Autumn,Morning
42010,2014,10,17,9,76.0,3,13.0,1018.0,NW,2.68,0,0,Autumn,Morning
42011,2014,10,17,10,80.0,3,15.0,1017.0,NW,4.47,0,0,Autumn,Morning
42012,2014,10,17,11,87.0,3,18.0,1017.0,cv,0.89,0,0,Autumn,Morning
42013,2014,10,17,12,87.0,4,20.0,1016.0,cv,2.68,0,0,Autumn,Morning
42014,2014,10,17,13,82.0,3,22.0,1015.0,cv,4.47,0,0,Autumn,Afternoon
42015,2014,10,17,14,105.0,3,23.0,1014.0,SE,3.13,0,0,Autumn,Afternoon
42016,2014,10,17,15,116.0,4,24.0,1014.0,SE,6.26,0,0,Autumn,Afternoon
42017,2014,10,17,16,103.0,4,23.0,1014.0,SE,10.28,0,0,Autumn,Afternoon
42018,2014,10,17,17,109.0,5,22.0,1014.0,SE,14.3,0,0,Autumn,Afternoon
42019,2014,10,17,18,118.0,7,16.0,1014.0,cv,0.89,0,0,Autumn,Afternoon
42020,2014,10,17,19,127.0,8,13.0,1015.0,SE,1.79,0,0,Autumn,Evening
42021,2014,10,17,20,144.0,8,15.0,1015.0,SE,3.58,0,0,Autumn,Evening
42022,2014,10,17,21,189.0,8,13.0,1016.0,SE,4.47,0,0,Autumn,Evening
42023,2014,10,17,22,190.0,7,13.0,1016.0,cv,0.89,0,0,Autumn,Evening
42024,2014,10,17,23,225.0,8,11.0,1017.0,cv,1.78,0,0,Autumn,Evening
42025,2014,10,18,0,211.0,8,10.0,1017.0,NW,0.89,0,0,Autumn,Night
42026,2014,10,18,1,197.0,7,11.0,1017.0,NW,2.68,0,0,Autumn,Night
42027,2014,10,18,2,200.0,7,9.0,1017.0,NE,1.79,0,0,Autumn,Night
42028,2014,10,18,3,197.0,6,9.0,1017.0,NW,1.79,0,0,Autumn,Night
42029,2014,10,18,4,193.0,6,8.0,1016.0,cv,0.89,0,0,Autumn,Night
42030,2014,10,18,5,180.0,6,8.0,1017.0,NW,1.79,0,0,Autumn,Night
42031,2014,10,18,6,117.0,6,8.0,1017.0,NW,3.58,0,0,Autumn,Night
42032,2014,10,18,7,110.0,5,8.0,1018.0,NW,5.37,0,0,Autumn,Morning
42033,2014,10,18,8,111.0,7,11.0,1018.0,NW,8.5,0,0,Autumn,Morning
42034,2014,10,18,9,94.0,7,14.0,1019.0,NE,1.79,0,0,Autumn,Morning
42035,2014,10,18,10,112.0,7,17.0,1018.0,cv,0.89,0,0,Autumn,Morning
42036,2014,10,18,11,110.0,8,20.0,1018.0,cv,1.78,0,0,Autumn,Morning
42037,2014,10,18,12,155.0,8,22.0,1017.0,cv,2.67,0,0,Autumn,Morning
42038,2014,10,18,13,186.0,8,23.0,1016.0,cv,4.46,0,0,Autumn,Afternoon
42039,2014,10,18,14,194.0,8,24.0,1015.0,cv,5.35,0,0,Autumn,Afternoon
42040,2014,10,18,15,210.0,8,24.0,1014.0,SE,3.13,0,0,Autumn,Afternoon
42041,2014,10,18,16,215.0,8,23.0,1015.0,SE,6.26,0,0,Autumn,Afternoon
42042,2014,10,18,17,230.0,10,21.0,1014.0,SE,8.05,0,0,Autumn,Afternoon
42043,2014,10,18,18,239.0,12,17.0,1015.0,NE,0.89,0,0,Autumn,Afternoon
42044,2014,10,18,19,272.0,12,15.0,1015.0,NE,1.78,0,0,Autumn,Evening
42045,2014,10,18,20,296.0,11,14.0,1015.0,SE,0.89,0,0,Autumn,Evening
42046,2014,10,18,21,315.0,11,13.0,1016.0,SE,1.78,0,0,Autumn,Evening
42047,2014,10,18,22,357.0,11,13.0,1016.0,cv,0.89,0,0,Autumn,Evening
42048,2014,10,18,23,382.0,12,14.0,1016.0,cv,1.34,0,0,Autumn,Evening
42049,2014,10,19,0,406.0,11,14.0,1015.0,cv,2.23,0,0,Autumn,Night
42050,2014,10,19,1,405.0,11,15.0,1015.0,cv,4.02,0,0,Autumn,Night
42051,2014,10,19,2,389.0,12,14.0,1015.0,NE,0.89,0,0,Autumn,Night
42052,2014,10,19,3,397.0,12,14.0,1014.0,SE,0.89,0,0,Autumn,Night
42053,2014,10,19,4,413.0,12,13.0,1014.0,cv,0.89,0,0,Autumn,Night
42054,2014,10,19,5,373.0,12,13.0,1014.0,NE,0.89,0,0,Autumn,Night
42055,2014,10,19,6,362.0,12,13.0,1014.0,cv,0.89,0,0,Autumn,Night
42056,2014,10,19,7,356.0,11,13.0,1014.0,cv,1.78,0,0,Autumn,Morning
42057,2014,10,19,8,344.0,12,15.0,1015.0,SE,1.79,0,0,Autumn,Morning
42058,2014,10,19,9,352.0,12,16.0,1015.0,cv,0.89,0,0,Autumn,Morning
42059,2014,10,19,10,357.0,12,17.0,1015.0,SE,1.79,0,0,Autumn,Morning
42060,2014,10,19,11,353.0,12,18.0,1015.0,SE,3.58,0,0,Autumn,Morning
42061,2014,10,19,12,292.0,11,20.0,1014.0,SE,6.71,0,0,Autumn,Morning
42062,2014,10,19,13,213.0,11,20.0,1014.0,SE,10.73,0,0,Autumn,Afternoon
42063,2014,10,19,14,210.0,12,20.0,1013.0,SE,13.86,0,0,Autumn,Afternoon
42064,2014,10,19,15,183.0,12,20.0,1013.0,SE,16.99,0,0,Autumn,Afternoon
42065,2014,10,19,16,161.0,12,20.0,1013.0,SE,20.12,0,0,Autumn,Afternoon
42066,2014,10,19,17,153.0,12,19.0,1013.0,SE,21.91,0,0,Autumn,Afternoon
42067,2014,10,19,18,169.0,13,16.0,1014.0,NE,0.89,0,0,Autumn,Afternoon
42068,2014,10,19,19,196.0,13,17.0,1014.0,cv,0.89,0,0,Autumn,Evening
42069,2014,10,19,20,200.0,13,16.0,1015.0,SE,0.89,0,0,Autumn,Evening
42070,2014,10,19,21,197.0,13,16.0,1015.0,SE,2.68,0,0,Autumn,Evening
42071,2014,10,19,22,178.0,13,16.0,1015.0,SE,5.81,0,0,Autumn,Evening
42072,2014,10,19,23,161.0,13,16.0,1016.0,SE,7.6,0,0,Autumn,Evening
42073,2014,10,20,0,161.0,13,16.0,1016.0,SE,9.39,0,0,Autumn,Night
42074,2014,10,20,1,166.0,13,15.0,1016.0,SE,10.28,0,0,Autumn,Night
42075,2014,10,20,2,171.0,13,15.0,1016.0,SE,12.07,0,0,Autumn,Night
42076,2014,10,20,3,177.0,12,13.0,1015.0,NE,0.89,0,0,Autumn,Night
42077,2014,10,20,4,177.0,12,12.0,1015.0,NE,1.78,0,0,Autumn,Night
42078,2014,10,20,5,189.0,11,11.0,1016.0,cv,0.89,0,0,Autumn,Night
42079,2014,10,20,6,187.0,11,11.0,1016.0,cv,1.78,0,0,Autumn,Night
42080,2014,10,20,7,192.0,12,12.0,1017.0,SE,0.89,0,0,Autumn,Morning
42081,2014,10,20,8,203.0,12,13.0,1017.0,cv,0.89,0,0,Autumn,Morning
42082,2014,10,20,9,234.0,14,14.0,1018.0,cv,1.78,0,0,Autumn,Morning
42083,2014,10,20,10,261.0,12,17.0,1018.0,NE,4.02,0,0,Autumn,Morning
42084,2014,10,20,11,265.0,13,16.0,1018.0,SE,4.92,0,0,Autumn,Morning
42085,2014,10,20,12,268.0,13,16.0,1018.0,SE,8.94,0,0,Autumn,Morning
42086,2014,10,20,13,285.0,13,16.0,1018.0,SE,12.96,0,0,Autumn,Afternoon
42087,2014,10,20,14,264.0,14,17.0,1018.0,SE,14.75,0,0,Autumn,Afternoon
42088,2014,10,20,15,253.0,13,18.0,1018.0,SE,16.54,0,0,Autumn,Afternoon
42089,2014,10,20,16,,13,17.0,1018.0,SE,18.33,0,0,Autumn,Afternoon
42090,2014,10,20,17,239.0,13,17.0,1018.0,SE,20.12,0,0,Autumn,Afternoon
42091,2014,10,20,18,256.0,13,15.0,1020.0,cv,0.45,0,0,Autumn,Afternoon
42092,2014,10,20,19,253.0,13,15.0,1021.0,SE,0.89,0,0,Autumn,Evening
42093,2014,10,20,20,262.0,13,16.0,1022.0,SE,2.68,0,0,Autumn,Evening
42094,2014,10,20,21,239.0,13,15.0,1022.0,SE,4.47,0,0,Autumn,Evening
42095,2014,10,20,22,143.0,10,15.0,1023.0,SE,7.6,0,0,Autumn,Evening
42096,2014,10,20,23,71.0,9,14.0,1023.0,SE,9.39,0,0,Autumn,Evening
42097,2014,10,21,0,61.0,7,14.0,1024.0,SE,12.52,0,0,Autumn,Night
42098,2014,10,21,1,34.0,7,13.0,1024.0,SE,14.31,0,0,Autumn,Night
42099,2014,10,21,2,36.0,6,13.0,1025.0,SE,15.2,0,0,Autumn,Night
42100,2014,10,21,3,33.0,6,12.0,1024.0,SE,16.09,0,0,Autumn,Night
42101,2014,10,21,4,31.0,3,12.0,1024.0,SE,19.22,0,0,Autumn,Night
42102,2014,10,21,5,24.0,2,12.0,1024.0,SE,20.11,0,0,Autumn,Night
42103,2014,10,21,6,31.0,1,12.0,1024.0,SE,21.9,0,0,Autumn,Night
42104,2014,10,21,7,38.0,0,12.0,1025.0,SE,25.03,0,0,Autumn,Morning
42105,2014,10,21,8,38.0,-2,13.0,1026.0,SE,28.16,0,0,Autumn,Morning
42106,2014,10,21,9,38.0,-3,13.0,1026.0,SE,31.29,0,0,Autumn,Morning
42107,2014,10,21,10,38.0,-2,13.0,1026.0,SE,34.42,0,0,Autumn,Morning
42108,2014,10,21,11,36.0,-3,13.0,1026.0,SE,37.55,0,0,Autumn,Morning
42109,2014,10,21,12,38.0,-4,14.0,1026.0,SE,40.68,0,0,Autumn,Morning
42110,2014,10,21,13,37.0,-3,14.0,1025.0,SE,42.47,0,0,Autumn,Afternoon
42111,2014,10,21,14,36.0,-3,15.0,1024.0,cv,1.79,0,0,Autumn,Afternoon
42112,2014,10,21,15,35.0,-4,15.0,1023.0,SE,4.02,0,0,Autumn,Afternoon
42113,2014,10,21,16,33.0,-3,15.0,1023.0,SE,7.15,0,0,Autumn,Afternoon
42114,2014,10,21,17,41.0,-3,13.0,1023.0,SE,8.94,0,0,Autumn,Afternoon
42115,2014,10,21,18,38.0,0,10.0,1023.0,cv,0.89,0,0,Autumn,Afternoon
42116,2014,10,21,19,51.0,3,9.0,1024.0,cv,1.78,0,0,Autumn,Evening
42117,2014,10,21,20,67.0,2,8.0,1024.0,SE,0.89,0,0,Autumn,Evening
42118,2014,10,21,21,84.0,3,7.0,1024.0,SE,2.68,0,0,Autumn,Evening
42119,2014,10,21,22,91.0,2,8.0,1025.0,SE,4.47,0,0,Autumn,Evening
42120,2014,10,21,23,97.0,3,6.0,1025.0,NE,0.89,0,0,Autumn,Evening
42121,2014,10,22,0,60.0,3,6.0,1025.0,cv,0.89,0,0,Autumn,Night
42122,2014,10,22,1,50.0,3,7.0,1024.0,cv,1.78,0,0,Autumn,Night
42123,2014,10,22,2,47.0,3,6.0,1024.0,cv,2.67,0,0,Autumn,Night
42124,2014,10,22,3,52.0,4,7.0,1024.0,NE,0.89,0,0,Autumn,Night
42125,2014,10,22,4,73.0,4,7.0,1024.0,cv,0.89,0,0,Autumn,Night
42126,2014,10,22,5,111.0,3,8.0,1024.0,cv,1.78,0,0,Autumn,Night
42127,2014,10,22,6,104.0,3,8.0,1024.0,cv,2.67,0,0,Autumn,Night
42128,2014,10,22,7,90.0,3,8.0,1024.0,cv,3.12,0,0,Autumn,Morning
42129,2014,10,22,8,84.0,3,9.0,1025.0,cv,4.01,0,0,Autumn,Morning
42130,2014,10,22,9,79.0,2,10.0,1025.0,cv,4.9,0,0,Autumn,Morning
42131,2014,10,22,10,83.0,3,10.0,1024.0,cv,5.79,0,0,Autumn,Morning
42132,2014,10,22,11,92.0,4,11.0,1024.0,cv,6.68,0,0,Autumn,Morning
42133,2014,10,22,12,104.0,5,11.0,1023.0,SE,1.79,0,0,Autumn,Morning
42134,2014,10,22,13,100.0,6,12.0,1022.0,SE,3.58,0,0,Autumn,Afternoon
42135,2014,10,22,14,101.0,6,13.0,1021.0,SE,6.71,0,0,Autumn,Afternoon
42136,2014,10,22,15,86.0,6,13.0,1021.0,SE,9.84,0,0,Autumn,Afternoon
42137,2014,10,22,16,85.0,7,13.0,1020.0,SE,11.63,0,0,Autumn,Afternoon
42138,2014,10,22,17,83.0,7,12.0,1020.0,SE,13.42,0,0,Autumn,Afternoon
42139,2014,10,22,18,97.0,6,12.0,1020.0,NE,1.79,0,0,Autumn,Afternoon
42140,2014,10,22,19,117.0,7,12.0,1020.0,NE,3.58,0,0,Autumn,Evening
42141,2014,10,22,20,124.0,7,12.0,1020.0,cv,0.89,0,0,Autumn,Evening
42142,2014,10,22,21,127.0,7,12.0,1020.0,cv,1.78,0,0,Autumn,Evening
42143,2014,10,22,22,132.0,7,11.0,1020.0,cv,2.23,0,0,Autumn,Evening
42144,2014,10,22,23,130.0,7,12.0,1019.0,cv,2.68,0,0,Autumn,Evening
42145,2014,10,23,0,126.0,8,12.0,1019.0,NE,0.89,0,0,Autumn,Night
42146,2014,10,23,1,119.0,8,11.0,1019.0,cv,0.89,0,0,Autumn,Night
42147,2014,10,23,2,108.0,7,12.0,1018.0,SE,0.89,0,0,Autumn,Night
42148,2014,10,23,3,108.0,7,11.0,1018.0,cv,0.89,0,0,Autumn,Night
42149,2014,10,23,4,102.0,8,11.0,1017.0,NW,0.89,0,0,Autumn,Night
42150,2014,10,23,5,110.0,8,11.0,1017.0,NW,1.78,0,0,Autumn,Night
42151,2014,10,23,6,113.0,8,11.0,1017.0,cv,0.89,0,0,Autumn,Night
42152,2014,10,23,7,108.0,8,12.0,1017.0,cv,1.78,0,0,Autumn,Morning
42153,2014,10,23,8,116.0,8,12.0,1017.0,NE,1.79,0,0,Autumn,Morning
42154,2014,10,23,9,130.0,7,13.0,1017.0,NW,3.13,0,0,Autumn,Morning
42155,2014,10,23,10,134.0,7,14.0,1016.0,NE,1.79,0,0,Autumn,Morning
42156,2014,10,23,11,136.0,7,15.0,1016.0,cv,0.89,0,0,Autumn,Morning
42157,2014,10,23,12,145.0,7,15.0,1015.0,cv,1.78,0,0,Autumn,Morning
42158,2014,10,23,13,149.0,7,16.0,1014.0,cv,2.67,0,0,Autumn,Afternoon
42159,2014,10,23,14,133.0,8,16.0,1013.0,cv,3.56,0,0,Autumn,Afternoon
42160,2014,10,23,15,143.0,8,16.0,1012.0,SE,1.79,0,0,Autumn,Afternoon
42161,2014,10,23,16,149.0,8,16.0,1012.0,SE,3.58,0,0,Autumn,Afternoon
42162,2014,10,23,17,164.0,8,14.0,1012.0,SE,5.37,0,0,Autumn,Afternoon
42163,2014,10,23,18,170.0,9,13.0,1012.0,cv,0.45,0,0,Autumn,Afternoon
42164,2014,10,23,19,174.0,9,12.0,1013.0,cv,1.34,0,0,Autumn,Evening
42165,2014,10,23,20,191.0,9,10.0,1013.0,cv,2.23,0,0,Autumn,Evening
42166,2014,10,23,21,196.0,9,9.0,1013.0,SE,0.89,0,0,Autumn,Evening
42167,2014,10,23,22,195.0,8,9.0,1013.0,SE,1.78,0,0,Autumn,Evening
42168,2014,10,23,23,214.0,8,9.0,1013.0,NE,0.89,0,0,Autumn,Evening
42169,2014,10,24,0,227.0,8,9.0,1012.0,NW,0.89,0,0,Autumn,Night
42170,2014,10,24,1,217.0,9,10.0,1012.0,cv,0.89,0,0,Autumn,Night
42171,2014,10,24,2,195.0,8,9.0,1012.0,NW,1.79,0,0,Autumn,Night
42172,2014,10,24,3,183.0,8,9.0,1012.0,NW,3.58,0,0,Autumn,Night
42173,2014,10,24,4,179.0,8,8.0,1012.0,NW,5.37,0,0,Autumn,Night
42174,2014,10,24,5,191.0,7,8.0,1012.0,NW,7.16,0,0,Autumn,Night
42175,2014,10,24,6,178.0,7,8.0,1012.0,NW,8.95,0,0,Autumn,Night
42176,2014,10,24,7,183.0,7,8.0,1012.0,NW,10.74,0,0,Autumn,Morning
42177,2014,10,24,8,185.0,8,10.0,1012.0,NW,12.53,0,0,Autumn,Morning
42178,2014,10,24,9,192.0,9,12.0,1013.0,NW,15.66,0,0,Autumn,Morning
42179,2014,10,24,10,199.0,10,14.0,1013.0,NW,18.79,0,0,Autumn,Morning
42180,2014,10,24,11,231.0,11,16.0,1012.0,cv,0.89,0,0,Autumn,Morning
